model_name,lead_time_step,variable,rmse,acc,backbone_rmse,rmse_abs_diff,is_pruned,is_quant
pruned_1_layers_epoch_6,1,t2m,0.7449048834140074,0.98952967461261,0.7415462858850064,0.0033585975290010284,True,False
pruned_2_layers_epoch_6,1,t2m,0.7567624286566367,0.9892182423415796,0.7415462858850064,0.015216142771630303,True,False
pruned_3_layers_epoch_6,1,t2m,0.7744937266051436,0.988707951327276,0.7415462858850064,0.03294744072013722,True,False
pruned_1_layers_epoch_6,2,t2m,0.8399692670593049,0.9871235113570144,0.8226299182662751,0.017339348793029785,True,False
pruned_2_layers_epoch_6,2,t2m,0.8620326455744951,0.9864942611262784,0.8226299182662751,0.03940272730822003,True,False
pruned_3_layers_epoch_6,2,t2m,0.8875264758504303,0.985572661434472,0.8226299182662751,0.06489655758415525,True,False
pruned_1_layers_epoch_6,3,t2m,0.9107266068458556,0.984526798045835,0.8749871467078865,0.03573946013796914,True,False
pruned_2_layers_epoch_6,3,t2m,0.9378574517186128,0.9836686936170695,0.8749871467078865,0.06287030501072632,True,False
pruned_3_layers_epoch_6,3,t2m,0.969083955501045,0.98244038307467,0.8749871467078865,0.09409680879315852,True,False
pruned_1_layers_epoch_6,4,t2m,0.986304732674327,0.9822284689162696,0.9333545725438848,0.05295016013044218,True,False
pruned_2_layers_epoch_6,4,t2m,1.0161654463027443,0.981355172628797,0.9333545725438848,0.08281087375885954,True,False
pruned_3_layers_epoch_6,4,t2m,1.0511632987906814,0.9797150489338284,0.9333545725438848,0.11780872624679661,True,False
pruned_1_layers_epoch_6,5,t2m,1.0930318189732855,0.9766922752950444,0.9881911580789022,0.10484066089438326,True,False
pruned_2_layers_epoch_6,5,t2m,1.09350144197155,0.9779712148218848,0.9881911580789022,0.10531028389264785,True,False
pruned_3_layers_epoch_6,5,t2m,1.14760581940912,0.9749962557627502,0.9881911580789022,0.15941466133021787,True,False
pruned_2_layers_epoch_6,6,t2m,1.181275712711185,0.9750136296842352,1.04864101336655,0.132634699344635,True,False
pruned_1_layers_epoch_6,6,t2m,1.2711090848432574,0.9668047208359788,1.04864101336655,0.22246807147670733,True,False
pruned_3_layers_epoch_6,6,t2m,1.280362703280742,0.9689331231170526,1.04864101336655,0.23172168991419206,True,False
pruned_2_layers_epoch_6,7,t2m,1.274291806380842,0.9703197346053308,1.0967049472158847,0.1775868591649572,True,False
pruned_4_layers_epoch_6,7,t2m,1.4047801328104967,0.9639369056211504,1.0967049472158847,0.308075185594612,True,False
pruned_3_layers_epoch_6,7,t2m,1.5182047929177738,0.9546347700017792,1.0967049472158847,0.42149984570188903,True,False
pruned_2_layers_epoch_6,8,t2m,1.4160891911171003,0.9638765474271508,1.156690362445469,0.25939882867163133,True,False
pruned_4_layers_epoch_6,8,t2m,1.503206846434311,0.9596010716267804,1.156690362445469,0.34651648398884194,True,False
pruned_1_layers_epoch_6,8,t2m,1.8804679689460624,0.9286586046218872,1.156690362445469,0.7237776065005934,True,False
pruned_2_layers_epoch_6,9,t2m,1.6197538009568966,0.9509411074595744,1.2132152911671048,0.4065385097897918,True,False
pruned_4_layers_epoch_6,9,t2m,1.6257522512414602,0.951689546334677,1.2132152911671048,0.41253696007435536,True,False
pruned_1_layers_epoch_6,9,t2m,2.323505435575986,0.8983872885810597,1.2132152911671048,1.110290144408881,True,False
pruned_4_layers_epoch_6,10,t2m,1.769828143732508,0.9437876700023032,1.2778140193257252,0.4920141244067828,True,False
pruned_2_layers_epoch_6,10,t2m,1.9297907685434352,0.9322199888069536,1.2778140193257252,0.65197674921771,True,False
pruned_1_layers_epoch_6,10,t2m,2.826859672642287,0.8676446186763614,1.2778140193257252,1.5490456533165617,True,False
pruned_4_layers_epoch_6,11,t2m,1.95167720384438,0.9300473702020484,1.33864154229617,0.61303566154821,True,False
pruned_2_layers_epoch_6,11,t2m,2.3676245292471774,0.9033439492380152,1.33864154229617,1.0289829869510074,True,False
pruned_1_layers_epoch_6,11,t2m,3.37226996142105,0.8300295625319029,1.33864154229617,2.03362841912488,True,False
pruned_4_layers_epoch_6,12,t2m,2.168714792368798,0.9157308986067106,1.4080131952989037,0.7607015970698945,True,False
pruned_2_layers_epoch_6,12,t2m,2.9557623836581266,0.8680640965200669,1.4080131952989037,1.547749188359223,True,False
pruned_1_layers_epoch_6,12,t2m,3.960486773006077,0.7970204589753177,1.4080131952989037,2.552473577707173,True,False
pruned_4_layers_epoch_6,13,t2m,2.426668204408784,0.8939012888423558,1.4763547801438657,0.9503134242649183,True,False
pruned_2_layers_epoch_6,13,t2m,3.692440806154432,0.8212120273259765,1.4763547801438657,2.2160860260105664,True,False
pruned_1_layers_epoch_6,13,t2m,4.627380700750724,0.7556463906218885,1.4763547801438657,3.151025920606858,True,False
pruned_4_layers_epoch_6,14,t2m,2.70766886119736,0.8734230562295328,1.5495397844794077,1.1581290767179524,True,False
pruned_2_layers_epoch_6,14,t2m,4.596753625230416,0.7713872598869175,1.5495397844794077,3.0472138407510085,True,False
pruned_1_layers_epoch_6,14,t2m,5.424755974854837,0.7177977525322131,1.5495397844794077,3.875216190375429,True,False
pruned_4_layers_epoch_6,15,t2m,3.0071842270856464,0.8456707789911239,1.6219221293593251,1.3852620977263213,True,False
pruned_2_layers_epoch_6,15,t2m,5.701457142163921,0.7099924986588888,1.6219221293593251,4.079535012804596,True,False
pruned_5_layers_epoch_6,15,t2m,6.232288640304651,0.6217490191566212,1.6219221293593251,4.610366510945326,True,False
pruned_4_layers_epoch_6,16,t2m,3.3130994775441773,0.8225323144950014,1.697380506792548,1.6157189707516293,True,False
pruned_5_layers_epoch_6,16,t2m,6.955351696334072,0.5849693485811436,1.697380506792548,5.257971189541523,True,False
pruned_2_layers_epoch_6,16,t2m,7.0100316415285935,0.6492307042109899,1.697380506792548,5.312651134736045,True,False
pruned_4_layers_epoch_6,17,t2m,3.621302820450767,0.7929053176714721,1.770435988570059,1.850866831880708,True,False
pruned_5_layers_epoch_6,17,t2m,7.641863399377748,0.5440162498524735,1.770435988570059,5.871427410807689,True,False
pruned_2_layers_epoch_6,17,t2m,8.543139203300688,0.5796676868333497,1.770435988570059,6.77270321473063,True,False
pruned_4_layers_epoch_6,18,t2m,3.9223088152581753,0.7702194865189451,1.8484467454462743,2.0738620698119012,True,False
pruned_5_layers_epoch_6,18,t2m,8.271372206384243,0.5176093318608886,1.8484467454462743,6.422925460937968,True,False
pruned_6_layers_epoch_6,18,t2m,9.979770990723338,0.4469921231769316,1.8484467454462743,8.131324245277064,True,False
pruned_4_layers_epoch_6,19,t2m,4.215181417305376,0.7410866837927749,1.9226100604627383,2.292571356842638,True,False
pruned_5_layers_epoch_6,19,t2m,8.848769781975772,0.4864199891603192,1.9226100604627383,6.9261597215130335,True,False
pruned_6_layers_epoch_6,19,t2m,10.598617564366515,0.4200958602921257,1.9226100604627383,8.676007503903778,True,False
pruned_4_layers_epoch_6,20,t2m,4.498050657730529,0.7205173351578207,2.000409933441844,2.4976407242886847,True,False
pruned_5_layers_epoch_6,20,t2m,9.37267460370197,0.4679787708394354,2.000409933441844,7.372264670260126,True,False
pruned_6_layers_epoch_6,20,t2m,11.18287224476564,0.4034877860679307,2.000409933441844,9.182462311323796,True,False
pruned_4_layers_epoch_6,21,t2m,4.773339501972305,0.6932995111249679,2.0732400530543407,2.700099448917964,True,False
pruned_5_layers_epoch_6,21,t2m,9.857009482783312,0.4439272094705251,2.0732400530543407,7.783769429728971,True,False
pruned_6_layers_epoch_6,21,t2m,11.734910538742662,0.3817661960697707,2.0732400530543407,9.661670485688322,True,False
pruned_4_layers_epoch_6,22,t2m,5.039429861740027,0.6748300609308914,2.148724086457791,2.8907057752822363,True,False
pruned_5_layers_epoch_6,22,t2m,10.304196000765156,0.4304632773445971,2.148724086457791,8.155471914307366,True,False
pruned_6_layers_epoch_6,22,t2m,12.262682520477464,0.3689333767364811,2.148724086457791,10.113958434019672,True,False
pruned_4_layers_epoch_6,23,t2m,5.298494485503468,0.6494022504577424,2.219700020118798,3.07879446538467,True,False
pruned_5_layers_epoch_6,23,t2m,10.728430801263734,0.4108627639169799,2.219700020118798,8.508730781144935,True,False
pruned_6_layers_epoch_6,23,t2m,12.774000684642258,0.3509048386659036,2.219700020118798,10.55430066452346,True,False
pruned_4_layers_epoch_6,24,t2m,5.550117900251676,0.6330000267015489,2.293268286982062,3.256849613269614,True,False
pruned_5_layers_epoch_6,24,t2m,11.13321255305626,0.4002239723278823,2.293268286982062,8.839944266074198,True,False
pruned_6_layers_epoch_6,24,t2m,13.282426567716971,0.3402735763255444,2.293268286982062,10.989158280734909,True,False
pruned_4_layers_epoch_6,25,t2m,5.794912146456415,0.6098288720546488,2.3614596548027165,3.4334524916536986,True,False
pruned_5_layers_epoch_6,25,t2m,11.5304747959755,0.3835924351848037,2.3614596548027165,9.169015141172784,True,False
pruned_6_layers_epoch_6,25,t2m,13.79472530620724,0.3242882913883838,2.3614596548027165,11.433265651404524,True,False
pruned_4_layers_epoch_6,26,t2m,6.034171123078416,0.5949311514473494,2.4293229832995538,3.604848139778862,True,False
pruned_5_layers_epoch_6,26,t2m,11.921085735939068,0.3744752577729731,2.4293229832995538,9.491762752639513,True,False
pruned_6_layers_epoch_6,26,t2m,14.31863500286081,0.3147878070783348,2.4293229832995538,11.889312019561256,True,False
pruned_4_layers_epoch_6,27,t2m,6.266696668869956,0.5734191638464369,2.49280796770277,3.7738887011671864,True,False
pruned_5_layers_epoch_6,27,t2m,12.311138238320805,0.3597391474180381,2.49280796770277,9.818330270618034,True,False
pruned_6_layers_epoch_6,27,t2m,14.850349410286162,0.3002930166168586,2.49280796770277,12.357541442583392,True,False
pruned_4_layers_epoch_6,28,t2m,6.493110715343965,0.5604358601836519,2.559483763891892,3.933626951452073,True,False
pruned_5_layers_epoch_6,28,t2m,12.697995271096682,0.3518968585816175,2.559483763891892,10.13851150720479,True,False
pruned_6_layers_epoch_6,28,t2m,15.387423952198562,0.2920384690082273,2.559483763891892,12.82794018830667,True,False
pruned_1_layers_epoch_6,1,t850,0.5281521308355491,0.9944481117099356,0.51979684979556,0.00835528103998917,True,False
pruned_2_layers_epoch_6,1,t850,0.5403277529351538,0.9941889770204128,0.51979684979556,0.020530903139593826,True,False
pruned_3_layers_epoch_6,1,t850,0.5524792334886902,0.9939281980418626,0.51979684979556,0.03268238369313026,True,False
pruned_1_layers_epoch_6,2,t850,0.6967174077833165,0.990383962013202,0.6755504774647718,0.021166930318544663,True,False
pruned_2_layers_epoch_6,2,t850,0.7181139301987334,0.989788384410922,0.6755504774647718,0.04256345273396156,True,False
pruned_3_layers_epoch_6,2,t850,0.73656083451969,0.9892686868513096,0.6755504774647718,0.061010357054918196,True,False
pruned_1_layers_epoch_6,3,t850,0.7747636770402919,0.988002811397254,0.7336604045756037,0.041103272464688256,True,False
pruned_2_layers_epoch_6,3,t850,0.8055989888793263,0.987033904597746,0.7336604045756037,0.07193858430372269,True,False
pruned_3_layers_epoch_6,3,t850,0.8319565707078859,0.9861934411459128,0.7336604045756037,0.0982961661322822,True,False
pruned_1_layers_epoch_6,4,t850,0.8857139085924159,0.9844278300274684,0.8339754882471522,0.05173842034526377,True,False
pruned_2_layers_epoch_6,4,t850,0.9241285670402996,0.983061971278164,0.8339754882471522,0.09015307879314738,True,False
pruned_3_layers_epoch_6,4,t850,0.9584368054427248,0.9818069568559444,0.8339754882471522,0.12446131719557263,True,False
pruned_1_layers_epoch_6,5,t850,0.9658923212376388,0.9813209585637354,0.8915363007417604,0.07435602049587842,True,False
pruned_2_layers_epoch_6,5,t850,1.0128978640673547,0.9794891156963796,0.8915363007417604,0.12136156332559433,True,False
pruned_3_layers_epoch_6,5,t850,1.056980605231983,0.9776598647986044,0.8915363007417604,0.16544430449022263,True,False
pruned_1_layers_epoch_6,6,t850,1.0800641728513067,0.976775770413809,0.9953455288982924,0.08471864395301432,True,False
pruned_2_layers_epoch_6,6,t850,1.131935200211722,0.9745763270548602,0.9953455288982924,0.13658967131342958,True,False
pruned_3_layers_epoch_6,6,t850,1.1871334274387892,0.9719628598436963,0.9953455288982924,0.19178789854049683,True,False
pruned_1_layers_epoch_6,7,t850,1.177132234227058,0.9721365311292296,1.0642962419120958,0.11283599231496222,True,False
pruned_2_layers_epoch_6,7,t850,1.233223261113939,0.9695878241981208,1.0642962419120958,0.16892701920184328,True,False
pruned_3_layers_epoch_6,7,t850,1.3025267736871815,0.965881066948342,1.0642962419120958,0.23823053177508569,True,False
pruned_1_layers_epoch_6,8,t850,1.3031061641330826,0.9659780836638124,1.1725674747754742,0.13053868935760837,True,False
pruned_2_layers_epoch_6,8,t850,1.3565819822876146,0.9634557469597076,1.1725674747754742,0.18401450751214043,True,False
pruned_3_layers_epoch_6,8,t850,1.4541495179330837,0.9575725897064422,1.1725674747754742,0.2815820431576095,True,False
pruned_1_layers_epoch_6,9,t850,1.424813580246611,0.9589097979348464,1.2561686052290422,0.16864497501756892,True,False
pruned_2_layers_epoch_6,9,t850,1.475197050158538,0.9564525964539812,1.2561686052290422,0.2190284449294959,True,False
pruned_4_layers_epoch_6,9,t850,1.6220684104791567,0.947236423385876,1.2561686052290422,0.36589980525011456,True,False
pruned_1_layers_epoch_6,10,t850,1.5699180211434818,0.9504406139171324,1.3715707576474665,0.19834726349601528,True,False
pruned_2_layers_epoch_6,10,t850,1.6132244917267529,0.9483026792217232,1.3715707576474665,0.24165373407928636,True,False
pruned_4_layers_epoch_6,10,t850,1.7647896798629334,0.9377592449081676,1.3715707576474665,0.39321892221546695,True,False
pruned_1_layers_epoch_6,11,t850,1.7159951685527184,0.9404483214436964,1.4656895578906524,0.250305610662066,True,False
pruned_2_layers_epoch_6,11,t850,1.755677931801567,0.9382875265355882,1.4656895578906524,0.2899883739109146,True,False
pruned_4_layers_epoch_6,11,t850,1.9046801062269585,0.9266438427584132,1.4656895578906524,0.43899054833630613,True,False
pruned_1_layers_epoch_6,12,t850,1.8821576460779712,0.9291879631287558,1.5856013770875983,0.2965562689903729,True,False
pruned_2_layers_epoch_6,12,t850,1.9188878349751728,0.9269816685655264,1.5856013770875983,0.3332864578875745,True,False
pruned_4_layers_epoch_6,12,t850,2.0533684865056467,0.9149798621012512,1.5856013770875983,0.46776710941804844,True,False
pruned_1_layers_epoch_6,13,t850,2.057176884326189,0.9154348879553086,1.6877206377476954,0.3694562465784934,True,False
pruned_2_layers_epoch_6,13,t850,2.095989448398185,0.912563888720294,1.6877206377476954,0.4082688106504897,True,False
pruned_4_layers_epoch_6,13,t850,2.200677004606364,0.9012255065933952,1.6877206377476954,0.5129563668586685,True,False
pruned_1_layers_epoch_6,14,t850,2.255959060605012,0.9001089554259231,1.8103787446155228,0.4455803159894891,True,False
pruned_2_layers_epoch_6,14,t850,2.297386955282541,0.8965807497168387,1.8103787446155228,0.48700821066701816,True,False
pruned_4_layers_epoch_6,14,t850,2.3519775241446896,0.8875402048979392,1.8103787446155228,0.5415987795291668,True,False
pruned_1_layers_epoch_6,15,t850,2.474290799828215,0.880997364081484,1.91674061460868,0.557550185219535,True,False
pruned_4_layers_epoch_6,15,t850,2.4999896600925724,0.8716462251194362,1.91674061460868,0.5832490454838923,True,False
pruned_2_layers_epoch_6,15,t850,2.522396447938248,0.8761680472496501,1.91674061460868,0.6056558333295678,True,False
pruned_4_layers_epoch_6,16,t850,2.6497636480704365,0.8564887229956728,2.039217377508153,0.6105462705622835,True,False
pruned_1_layers_epoch_6,16,t850,2.7289203039094723,0.8594292592069956,2.039217377508153,0.6897029264013192,True,False
pruned_2_layers_epoch_6,16,t850,2.7817093700004025,0.8537138264272466,2.039217377508153,0.7424919924922495,True,False
pruned_4_layers_epoch_6,17,t850,2.7956025147571246,0.8389989663768747,2.1463008799366445,0.6493016348204801,True,False
pruned_1_layers_epoch_6,17,t850,3.0205786214860457,0.832294926963039,2.1463008799366445,0.8742777415494012,True,False
pruned_2_layers_epoch_6,17,t850,3.0752042565265847,0.8255257756350427,2.1463008799366445,0.9289033765899402,True,False
pruned_4_layers_epoch_6,18,t850,2.942061196492371,0.8227527584443545,2.2679518281414524,0.6741093683509187,True,False
pruned_1_layers_epoch_6,18,t850,3.3683175840857307,0.8017824328811475,2.2679518281414524,1.1003657559442783,True,False
pruned_2_layers_epoch_6,18,t850,3.4086234516271667,0.7955254028296338,2.2679518281414524,1.1406716234857144,True,False
pruned_4_layers_epoch_6,19,t850,3.0815280709186745,0.8041354158071167,2.3736496517778107,0.7078784191408638,True,False
pruned_5_layers_epoch_6,19,t850,3.747136062749937,0.7286518822169171,2.3736496517778107,1.3734864109721263,True,False
pruned_1_layers_epoch_6,19,t850,3.769668733607457,0.7650093121568584,2.3736496517778107,1.396019081829646,True,False
pruned_4_layers_epoch_6,20,t850,3.2201015869332426,0.7874880682822712,2.491949409079951,0.7281521778532913,True,False
pruned_5_layers_epoch_6,20,t850,3.936504437270777,0.7057089049722896,2.491949409079951,1.444555028190826,True,False
pruned_2_layers_epoch_6,20,t850,4.1795579414793895,0.7237620994698402,2.491949409079951,1.6876085323994383,True,False
pruned_4_layers_epoch_6,21,t850,3.3498770631225416,0.7685208187422938,2.594440341661762,0.7554367214607796,True,False
pruned_5_layers_epoch_6,21,t850,4.11099657532889,0.6815677123695778,2.594440341661762,1.5165562336671283,True,False
pruned_6_layers_epoch_6,21,t850,4.579098235295471,0.6349632738355818,2.594440341661762,1.9846578936337091,True,False
pruned_4_layers_epoch_6,22,t850,3.477567290460597,0.752220423527936,2.709413004987067,0.7681542854735302,True,False
pruned_5_layers_epoch_6,22,t850,4.277308261594293,0.660779485489403,2.709413004987067,1.5678952566072257,True,False
pruned_6_layers_epoch_6,22,t850,4.7821882876603965,0.6119308020482516,2.709413004987067,2.0727752826733297,True,False
pruned_4_layers_epoch_6,23,t850,3.5963683954164303,0.7333655796903472,2.807502079276399,0.7888663161400311,True,False
pruned_5_layers_epoch_6,23,t850,4.428945338925836,0.6390207641284559,2.807502079276399,1.6214432596494373,True,False
pruned_6_layers_epoch_6,23,t850,4.968073218894404,0.588805162040881,2.807502079276399,2.160571139618005,True,False
pruned_4_layers_epoch_6,24,t850,3.712762863276391,0.7177631903294078,2.9167530723124244,0.7960097909639665,True,False
pruned_5_layers_epoch_6,24,t850,4.574584837066395,0.6207524874356872,2.9167530723124244,1.6578317647539702,True,False
pruned_6_layers_epoch_6,24,t850,5.152932049841854,0.5685277701090168,2.9167530723124244,2.2361789775294296,True,False
pruned_4_layers_epoch_6,25,t850,3.818396606924813,0.6998366412170772,3.0083922047854803,0.8100044021393327,True,False
pruned_5_layers_epoch_6,25,t850,4.70773835155551,0.6014508603338423,3.0083922047854803,1.6993461467700297,True,False
pruned_6_layers_epoch_6,25,t850,5.3226059668556935,0.548093034485199,3.0083922047854803,2.3142137620702132,True,False
pruned_4_layers_epoch_6,26,t850,3.9224854208237634,0.6852457062159171,3.1117393144682133,0.8107461063555501,True,False
pruned_5_layers_epoch_6,26,t850,4.835551898572698,0.585804810570605,3.1117393144682133,1.7238125841044845,True,False
pruned_6_layers_epoch_6,26,t850,5.492728475751823,0.5305168525466706,3.1117393144682133,2.38098916128361,True,False
pruned_4_layers_epoch_6,27,t850,4.016917384536573,0.668100516722855,3.1965899600663,0.8203274244702725,True,False
pruned_5_layers_epoch_6,27,t850,4.951903231317105,0.5694197781758601,3.1965899600663,1.7553132712508046,True,False
pruned_6_layers_epoch_6,27,t850,5.648816492304456,0.5128916971510349,3.1965899600663,2.452226532238156,True,False
pruned_4_layers_epoch_6,28,t850,4.110941194289223,0.6544882205611501,3.290644641695076,0.8202965525941472,True,False
pruned_5_layers_epoch_6,28,t850,5.066017630379959,0.5565161318752353,3.290644641695076,1.7753729886848832,True,False
pruned_6_layers_epoch_6,28,t850,5.806786926099042,0.4979917701729183,3.290644641695076,2.5161422844039656,True,False
pruned_1_layers_epoch_6,1,u10,0.588428879916335,0.9901445844319946,0.5793602233492462,0.009068656567088773,True,False
pruned_2_layers_epoch_6,1,u10,0.6003141363239821,0.9897410440045362,0.5793602233492462,0.020953912974735922,True,False
pruned_3_layers_epoch_6,1,u10,0.6136944024256488,0.9892792268838296,0.5793602233492462,0.03433417907640257,True,False
pruned_1_layers_epoch_6,2,u10,0.7958618562314763,0.9816912236160408,0.7766938755632112,0.019167980668265083,True,False
pruned_2_layers_epoch_6,2,u10,0.8127277909710421,0.9808930684734324,0.7766938755632112,0.03603391540783085,True,False
pruned_3_layers_epoch_6,2,u10,0.8304104485325308,0.9800469718831878,0.7766938755632112,0.05371657296931953,True,False
pruned_1_layers_epoch_6,3,u10,0.9095280090523832,0.9763514316281792,0.867956441207971,0.04157156784441218,True,False
pruned_2_layers_epoch_6,3,u10,0.9347288518644578,0.9749932249165114,0.867956441207971,0.06677241065648676,True,False
pruned_3_layers_epoch_6,3,u10,0.9601335335710196,0.973606609432391,0.867956441207971,0.09217709236304861,True,False
pruned_1_layers_epoch_6,4,u10,1.0811968708837498,0.966067158643094,1.0270036742007933,0.054193196682956524,True,False
pruned_2_layers_epoch_6,4,u10,1.1134729964773082,0.9639258804268012,1.0270036742007933,0.08646932227651494,True,False
pruned_3_layers_epoch_6,4,u10,1.1467007292049558,0.9617594230774394,1.0270036742007933,0.1196970550041625,True,False
pruned_1_layers_epoch_6,5,u10,1.2188344481271072,0.9573545832207748,1.1375752214612909,0.08125922666581631,True,False
pruned_2_layers_epoch_6,5,u10,1.2609403473038914,0.9542298706550172,1.1375752214612909,0.12336512584260051,True,False
pruned_3_layers_epoch_6,5,u10,1.3057613932220629,0.9509742036878064,1.1375752214612909,0.168186171760772,True,False
pruned_1_layers_epoch_6,6,u10,1.4007071669541258,0.942773281528963,1.3049535671425931,0.09575359981153264,True,False
pruned_2_layers_epoch_6,6,u10,1.449022823871847,0.938502765567609,1.3049535671425931,0.14406925672925386,True,False
pruned_3_layers_epoch_6,6,u10,1.5036208176746049,0.933920918230238,1.3049535671425931,0.19866725053201173,True,False
pruned_1_layers_epoch_6,7,u10,1.5613442672697526,0.929662606236655,1.437027101410168,0.12431716585958452,True,False
pruned_2_layers_epoch_6,7,u10,1.6176581788995412,0.9241675564696668,1.437027101410168,0.18063107748937313,True,False
pruned_3_layers_epoch_6,7,u10,1.6856554107293071,0.9178227765600108,1.437027101410168,0.24862830931913904,True,False
pruned_1_layers_epoch_6,8,u10,1.747153362748343,0.910500329300012,1.6087987469561271,0.13835461579221597,True,False
pruned_2_layers_epoch_6,8,u10,1.8073960902304624,0.9036532863558338,1.6087987469561271,0.19859734327433531,True,False
pruned_3_layers_epoch_6,8,u10,1.8879957252374573,0.8950379071288934,1.6087987469561271,0.27919697828133017,True,False
pruned_1_layers_epoch_6,9,u10,1.921334630950203,0.8929339264358223,1.7556482939746794,0.1656863369755237,True,False
pruned_2_layers_epoch_6,9,u10,1.986310567269778,0.8848698092572516,1.7556482939746794,0.2306622732950987,True,False
pruned_3_layers_epoch_6,9,u10,2.086588268173473,0.8727836136045403,1.7556482939746794,0.33093997419879373,True,False
pruned_1_layers_epoch_6,10,u10,2.105944718062545,0.8692778695229045,1.9283581665774296,0.17758655148511537,True,False
pruned_2_layers_epoch_6,10,u10,2.1710514509478096,0.8599595520749438,1.9283581665774296,0.24269328437037996,True,False
pruned_3_layers_epoch_6,10,u10,2.2964867613169067,0.8425520458700937,1.9283581665774296,0.368128594739477,True,False
pruned_1_layers_epoch_6,11,u10,2.282911154144969,0.8480741538149018,2.081532229924336,0.20137892422063297,True,False
pruned_2_layers_epoch_6,11,u10,2.348703799966993,0.8378135904919501,2.081532229924336,0.2671715700426569,True,False
pruned_3_layers_epoch_6,11,u10,2.5132991295287064,0.8122724281343002,2.081532229924336,0.4317668996043702,True,False
pruned_1_layers_epoch_6,12,u10,2.459124274759985,0.8208217993794873,2.249024748136212,0.21009952662377307,True,False
pruned_2_layers_epoch_6,12,u10,2.52471750674967,0.8090864326700818,2.249024748136212,0.2756927586134581,True,False
pruned_4_layers_epoch_6,12,u10,2.7219737375248743,0.7731889586208919,2.249024748136212,0.47294898938866226,True,False
pruned_1_layers_epoch_6,13,u10,2.6352400646529386,0.7964017201402334,2.4041292867181023,0.23111077793483625,True,False
pruned_2_layers_epoch_6,13,u10,2.6994856655930675,0.7838977765104624,2.4041292867181023,0.29535637887496513,True,False
pruned_4_layers_epoch_6,13,u10,2.9002464137263804,0.743403392464089,2.4041292867181023,0.49611712700827804,True,False
pruned_1_layers_epoch_6,14,u10,2.8072096409078418,0.7650255490947702,2.566989764154956,0.24021987675288559,True,False
pruned_2_layers_epoch_6,14,u10,2.868223853617407,0.7512762573178254,2.566989764154956,0.3012340894624508,True,False
